gene	transcript	hgvs_c	classification	PhastCons100way	PhyloP100way	REVEL	SpliceAI_masked	FAF95_grpmax	CADD_phred	AlphaMissense_pred	ClinVar_sig
CBL	NM_005188.4	c.747+9C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1785+17_1785+23del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GPR161	NM_001349632.1	c.258G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
REST	NM_005612.5	c.570G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SLC25A11	NM_003562.5	c.234G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2563C>G	Benign ClinVar(1-star, criteria provided)								Benign
KIF1B	NM_001365951.2	c.1644T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3639G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.5125C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3415C>G	Benign ClinVar(1-star, criteria provided)								Benign
RNF43	NM_017763.5	c.375+19C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RNF43	NM_017763.5	c.2309-18C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ANKRD26	NM_014915.2	c.2698-6A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2326G>A	Benign ClinVar(1-star, criteria provided)								Benign
ACD	NM_001082486.2	c.646-5C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ANKRD26	NM_014915.2	c.3396A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.385+16G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.3237C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.798+7T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.9300T>G	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.2386C>T	Benign ClinVar(1-star, criteria provided)								Benign
TRPV6	NM_018646.6	c.249-7T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.137-10C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.11907G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.351C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
AP2S1	NM_004069.5	c.345C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.248+8C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1450-20G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.1941+11A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.297A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
EGLN1	NM_022051.2	c.1217-6T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
UBE2T	NM_014176.4	c.285+8G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1653A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.2283T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.5290-19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.1086C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13319T>C	Benign ClinVar(1-star, criteria provided)								Benign
DKC1	NM_001363.5	c.1476+15G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RAD51	NM_002875.5	c.435+17A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MLH3	NM_001040108.1	c.3571-16T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.3001-8T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.231T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.3249C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1960+20G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4021-9G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.16410C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MAD2L2	NM_006341.4	c.201G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.1543+9C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7962C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.4170G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13686G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6117A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DNMT3A	NM_022552.4	c.1851+12G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1558+8C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.16522-20C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.4986A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.12030T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.769-6C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.150G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.1071+8G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DNMT3A	NM_022552.4	c.1176G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.870-6T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1150-16C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14251+14T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.600T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.993C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.1393+14T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14644-4A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.1515-19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.792-12G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.707-20A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6315C>T	Benign ClinVar(1-star, criteria provided)								Benign
SRP72	NM_006947.4	c.1503-11T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GOT2	NM_002080.4	c.57G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.15270C>G	Benign ClinVar(1-star, criteria provided)								Benign
TRPV6	NM_018646.6	c.1134G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.1648-13A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.1360+19G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.367+20A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GCM2	NM_004752.4	c.72C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.12384A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POLH	NM_006502.3	c.884+14T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7434C>T	Benign ClinVar(1-star, criteria provided)								Benign
SRP72	NM_006947.4	c.1956T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.298+15A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2407-11T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.1251C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MAD2L2	NM_006341.4	c.456G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2326-11T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6554T>C	Benign ClinVar(1-star, criteria provided)								Benign
DDX41	NM_016222.4	c.644+15_644+16del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.1195-14C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ACD	NM_001082486.2	c.830-8dup	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4765G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7780C>T	Benign ClinVar(1-star, criteria provided)								Benign
EPAS1	NM_001430.5	c.779+19G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MYCN	NM_005378.6	c.1053G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2644T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4221C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.666T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.936T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2003-10G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.1641-4G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1941T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6183+14G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.332C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.936G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2220-19C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.8947G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.8323C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.509+18A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2407-13G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TINF2	NM_001099274.3	c.369G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RAD51	NM_002875.5	c.343+9A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.5319+13C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.16569C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6480C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14504C>T	Benign ClinVar(1-star, criteria provided)								Benign
RFWD3	NM_018124.4	c.903G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6234+10G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.1189+12G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SUCLG2	NM_003848.3	c.546T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DKC1	NM_001363.5	c.513+17A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.1767A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.1282C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.12940C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7521T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.605+10G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GOT2	NM_002080.4	c.204G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RAD51	NM_002875.5	c.644+14A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TINF2	NM_001099274.3	c.192+7G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.993+16G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.402G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4963+12G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MAD2L2	NM_006341.4	c.594+19C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
UBE2T	NM_014176.4	c.96T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.666-7T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MYCN	NM_005378.6	c.690G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.561C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1188C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SPRED1	NM_152594.3	c.339T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.2796T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.1182A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.1473A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6687C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13101T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DNMT3A	NM_022552.4	c.1458G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2406+17C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SUCLG2	NM_003848.3	c.483C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GALNT12	NM_024642.5	c.1605+16C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1324A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GPR161	NM_001349632.1	c.1497C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
NTHL1	NM_002528.7	c.525+13T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1407C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.1257C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7323C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
REST	NM_005612.5	c.2307A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.434+11A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.231-6C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.1099-16C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1560G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.10722C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.5409C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRIM28	NM_005762.3	c.33A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.2283+12A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.393T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4365C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.110-16T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.248+19G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2069+18A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.15939C>T	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.15767C>A	Benign ClinVar(1-star, criteria provided)								Benign
ANKRD26	NM_014915.2	c.357+18C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.711G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.840-12G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14382+11G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.645-19G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13245C>T	Benign ClinVar(1-star, criteria provided)								Benign
SUCLG2	NM_003848.3	c.85-12C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13675C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.885+7A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TINF2	NM_001099274.3	c.507+19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MBD4	NM_001276270.2	c.335+9A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2406+14C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.401-8T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4811C>G	Benign ClinVar(1-star, criteria provided)								Benign
SMARCA4	NM_001128849.2	c.2556G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.763C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.10094C>G	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.16230G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.9417C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.721+12A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCE1	NM_003079.5	c.1235A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GPR161	NM_001349632.1	c.1113C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1786-17G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.177-6C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1454-9G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.984C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.546+15A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.593+7G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2070-6C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.2526A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2325+15C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.571+7A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3439G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.3864+9G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCE1	NM_003079.5	c.157-11CT[3]	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.5645-19G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TRPV6	NM_018646.6	c.346+19G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2349T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.10734G>C	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.12817C>A	Benign ClinVar(1-star, criteria provided)								Benign
DDX41	NM_016222.4	c.1622-15C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14382+14G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DDX41	NM_016222.4	c.837C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.3300C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.558A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.1010+9T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.6110-19C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2271C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DKC1	NM_001363.5	c.264-6T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.11757G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.1086+15T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7020C>T	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.9246G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ANKRD26	NM_014915.2	c.531+20A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13672-9C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.696C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
REST	NM_005612.5	c.1392G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.1706C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1238-16T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.1569G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.666-17C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.231-15T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1725G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RFWD3	NM_018124.4	c.1970-9G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.958-16G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.5372C>T	Benign ClinVar(1-star, criteria provided)								Benign
PDGFRA	NM_006206.6	c.781C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.777A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DKC1	NM_001363.5	c.954A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ACD	NM_001082486.2	c.413+8A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.2248C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.1071+7T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GOT2	NM_002080.4	c.18C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.12948G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MAD2L2	NM_006341.4	c.427+12C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.804A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.881-20G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2598G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.666+7A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3110-5A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1875C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.868A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.666+18A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1769+20G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3344-7C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2266-8T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.880+14A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2468+7C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.909A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3609C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1191+15T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.1031+17_1031+18del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.967C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.24T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.1245A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1708C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.582+17C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1599G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.252G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MITF	NM_000248.3	c.978C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1573+13T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
