gene	transcript	hgvs_c	classification	PhastCons100way	PhyloP100way	REVEL	SpliceAI_masked	FAF95_grpmax	CADD_phred	AlphaMissense_pred	ClinVar_sig
SLX4	NM_032444.4	c.1648C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.277	0.953	0.122			18.7	B	
SLX4	NM_032444.4	c.1647G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.037	0.3	0.014			2.49	B	
SLX4	NM_032444.4	c.1647G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.037	0.3	0.014			2.57	B	
SLX4	NM_032444.4	c.1645A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.194	0.052			15.6	B	
SLX4	NM_032444.4	c.1645A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.194	0.032			2.304	B	
SLX4	NM_032444.4	c.1637A>G	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	1.0	4.22	0.196		0.0138291	24.5	A	Benign/Likely_benign
SLX4	NM_032444.4	c.1632C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.595	0.46	0.066			16.85	B	
SLX4	NM_032444.4	c.1632C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.595	0.46	0.066			16.82	B	
SLX4	NM_032444.4	c.1629G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.044	-0.018	0.026			11.63	B	
SLX4	NM_032444.4	c.1629G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.044	-0.018	0.026			11.59	B	
SLX4	NM_032444.4	c.1606C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.873	0.099			20.6	B	
SLX4	NM_032444.4	c.1606C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.873	0.089			21.3	B	
SLX4	NM_032444.4	c.1602C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.069	-0.323	0.322			1.614	P	
SLX4	NM_032444.4	c.1602C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.069	-0.323	0.322			1.091	P	
SLX4	NM_032444.4	c.1596G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.041	0.046	0.077			16.79	B	
SLX4	NM_032444.4	c.1596G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.041	0.046	0.077			16.86	B	Uncertain_significance
SLX4	NM_032444.4	c.1588C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.634	0.157		5.79800e-05	23.7	A	
SLX4	NM_032444.4	c.1588C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.634	0.170			24.1	A	
SLX4	NM_032444.4	c.1587T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.189	0.038			1.862	P	
SLX4	NM_032444.4	c.1587T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.189	0.038			1.84	P	
SLX4	NM_032444.4	c.1584C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.48	0.035		0.00114502	14.82	B	Conflicting_classifications_of_pathogenicity
SLX4	NM_032444.4	c.1584C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.48	0.034			14.68	B	
SLX4	NM_032444.4	c.1581G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.041	0.079			19.81	B	
SLX4	NM_032444.4	c.1581G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.041	0.079			19.66	B	
SLX4	NM_032444.4	c.1578G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.231	0.132		2.80000e-07	17.34	A	
SLX4	NM_032444.4	c.1578G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.231	0.132			17.09	A	
SLX4	NM_032444.4	c.1572A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.269	0.060			1.787	B	
SLX4	NM_032444.4	c.1572A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.269	0.060			1.953	B	
SLX4	NM_032444.4	c.1557T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.831	0.028			6.329	B	
SLX4	NM_032444.4	c.1557T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.831				25.6		
SLX4	NM_032444.4	c.1554G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.292	4.0	0.104			15.57	B	
SLX4	NM_032444.4	c.1554G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.292	4.0	0.104			15.55	B	
SLX4	NM_032444.4	c.1545A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.539	0.022			6.368	B	
SLX4	NM_032444.4	c.1545A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.539	0.022			6.519	B	
SLX4	NM_032444.4	c.1543A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.101				31.0		
SLX4	NM_032444.4	c.1543A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.101	0.017		2.80000e-07	11.17	B	
SLX4	NM_032444.4	c.1542A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.747	0.047			0.727	B	
SLX4	NM_032444.4	c.1542A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.747	0.047			0.7	B	
SLX4	NM_032444.4	c.1533A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.36	0.022			1.0	B	
SLX4	NM_032444.4	c.1533A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.36	0.022			0.979	B	
SLX4	NM_032444.4	c.1530G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.263	1.19	0.051			18.45	A	
SLX4	NM_032444.4	c.1530G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.263	1.19	0.051			18.42	A	
SLX4	NM_032444.4	c.1527A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.025	0.016			0.857	B	
SLX4	NM_032444.4	c.1527A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.025	0.016			0.882	B	
SLX4	NM_032444.4	c.1525T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.049	0.105			12.85	B	
SLX4	NM_032444.4	c.1525T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.049	0.105			13.59	B	
SLX4	NM_032444.4	c.1521G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.581	0.108			19.28	B	
SLX4	NM_032444.4	c.1521G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.581	0.108			19.3	B	
SLX4	NM_032444.4	c.1519A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.098	0.082	0.139			21.1	B	
SLX4	NM_032444.4	c.1519A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.098	0.082	0.102			17.2	B	
SLX4	NM_032444.4	c.1511C>G	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.999	3.206	0.094		0.00203926	24.9	B	Conflicting_classifications_of_pathogenicity
SLX4	NM_032444.4	c.1491G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.187	0.029			3.294	B	
SLX4	NM_032444.4	c.1491G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.187	0.029			3.508	B	
SLX4	NM_032444.4	c.1489T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.688	0.039			5.228	B	
SLX4	NM_032444.4	c.1489T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.688	0.036			2.763	B	
SLX4	NM_032444.4	c.1488A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.292	0.072			13.86	B	
SLX4	NM_032444.4	c.1488A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.292	0.072			14.06	B	
SLX4	NM_032444.4	c.1482A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.007	-0.071	0.116			15.64	B	
SLX4	NM_032444.4	c.1482A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.007	-0.071	0.116			15.6	B	
SLX4	NM_032444.4	c.1465C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	0.219	0.016			1.933	B	
SLX4	NM_032444.4	c.1465C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	0.219	0.029			9.641	B	
SLX4	NM_032444.4	c.1455C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.038	-1.058	0.037			0.199	B	
SLX4	NM_032444.4	c.1455C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.038	-1.058	0.036		0.000209540	0.19	B	Uncertain_significance
SLX4	NM_032444.4	c.1452G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.798	0.012	0.092			17.93	A	
SLX4	NM_032444.4	c.1452G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.798	0.012	0.092			17.91	A	
SLX4	NM_032444.4	c.1446G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	2.436	0.126			22.0	A	
SLX4	NM_032444.4	c.1446G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	2.436	0.125			22.0	A	
SLX4	NM_032444.4	c.1441C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.193			2.92000e-06	34.0		Pathogenic/Likely_pathogenic
SLX4	NM_032444.4	c.1441C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.193	0.127		1.24000e-06	18.25	B	
SLX4	NM_032444.4	c.1431A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.878	0.379	0.033			13.68	B	
SLX4	NM_032444.4	c.1431A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.878	0.379	0.033			13.48	B	
SLX4	NM_032444.4	c.1425C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.228	0.406	0.094			18.57	P	
SLX4	NM_032444.4	c.1425C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.228	0.406	0.094			18.63	P	
SLX4	NM_032444.4	c.1422G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	0.328	0.112			22.0	P	
SLX4	NM_032444.4	c.1422G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	0.328	0.111			21.5	P	
SLX4	NM_032444.4	c.1416A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.414	-0.497	0.063			20.2	B	
SLX4	NM_032444.4	c.1416A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.414	-0.497	0.063			17.45	B	
SLX4	NM_032444.4	c.1414T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.896	0.53	0.076			8.774	B	
SLX4	NM_032444.4	c.1414T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.896	0.53	0.057			16.97	B	
SLX4	NM_032444.4	c.1413G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.882	0.147	0.113			20.0	A	
SLX4	NM_032444.4	c.1413G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.882	0.147	0.113			18.72	A	
SLX4	NM_032444.4	c.1411T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.01	0.055	0.082			14.2	B	
SLX4	NM_032444.4	c.1411T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.01	0.055	0.114			15.41	A	
SLX4	NM_032444.4	c.1410G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.309	0.043			11.89	B	
SLX4	NM_032444.4	c.1410G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.309	0.043			11.87	B	
SLX4	NM_032444.4	c.1408T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.635	4.407	0.101			11.89	B	
SLX4	NM_032444.4	c.1408T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.635	4.407	0.189			14.3	B	
SLX4	NM_032444.4	c.1389A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.903	0.044			15.92	B	Uncertain_significance
SLX4	NM_032444.4	c.1389A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.903	0.044			16.16	B	
SLX4	NM_032444.4	c.1386G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.991	1.024	0.062			24.3	A	
SLX4	NM_032444.4	c.1386G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.991	1.024	0.062			23.8	A	
SLX4	NM_032444.4	c.1383G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.978	0.655	0.057			23.1	P	
SLX4	NM_032444.4	c.1383G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.978	0.655	0.057			23.4	P	
SLX4	NM_032444.4	c.1377T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.096	-0.069	0.036			18.21	B	
SLX4	NM_032444.4	c.1377T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.096	-0.069	0.036			18.17	B	
SLX4	NM_032444.4	c.1374A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.073	0.22	0.051			21.2	P	
SLX4	NM_032444.4	c.1374A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.073	0.22	0.051			21.1	P	
SLX4	NM_032444.4	c.1372A>G	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	1.0	3.216	0.083		0.00155480	24.3	A	Conflicting_classifications_of_pathogenicity
SLX4	NM_032444.4	c.1371T>G	Benign FAF >5%	0.999	0.525	0.185		0.0679655	14.13	B	Benign/Likely_benign
SLX4	NM_032444.4	c.1371T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	0.525	0.185			12.84	B	
SLX4	NM_032444.4	c.1368G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	0.219	0.112			22.7	B	
SLX4	NM_032444.4	c.1368G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	0.219	0.112			22.6	B	
SLX4	NM_032444.4	c.1362A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.837	0.023			17.41	B	
SLX4	NM_032444.4	c.1362A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.837	0.023			17.26	B	
SLX4	NM_032444.4	c.1356A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.008	-0.025	0.038			7.787	A	
SLX4	NM_032444.4	c.1356A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.008	-0.025	0.038			7.94	A	
SLX4	NM_032444.4	c.1354A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.105				31.0		
SLX4	NM_032444.4	c.1354A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.105	0.018			9.185	B	
SLX4	NM_032444.4	c.1350G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.027	0.911	0.017			9.664	B	
SLX4	NM_032444.4	c.1350G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.027	0.911	0.017			9.208	B	
SLX4	NM_032444.4	c.1348A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.566	0.032			12.36	B	
SLX4	NM_032444.4	c.1348A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.566	0.023			14.66	B	
SLX4	NM_032444.4	c.1347G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.807	0.044			15.87	B	
SLX4	NM_032444.4	c.1347G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.807	0.044			15.5	B	
SLX4	NM_032444.4	c.1341T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.9	0.367	0.091			16.62	P	
SLX4	NM_032444.4	c.1341T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.9	0.367	0.091			16.89	P	
SLX4	NM_032444.4	c.1335T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.651	0.036		1.06400e-05	7.452	B	Uncertain_significance
SLX4	NM_032444.4	c.1335T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.651	0.036			6.59	B	
SLX4	NM_032444.4	c.1332A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.036	0.095			7.313	B	
SLX4	NM_032444.4	c.1332A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.036	0.095			6.776	B	
SLX4	NM_032444.4	c.1327C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.101	1.506	0.076			20.9	B	
SLX4	NM_032444.4	c.1327C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.101	1.506	0.064			21.1	B	
SLX4	NM_032444.4	c.1326G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.453	0.023		1.06300e-05	0.289	B	
SLX4	NM_032444.4	c.1326G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.453	0.023			0.286	B	
SLX4	NM_032444.4	c.1324A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.081	1.549	0.034			19.69	B	
SLX4	NM_032444.4	c.1324A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.081	1.549	0.010			11.04	B	
SLX4	NM_032444.4	c.1299G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.058	0.062			20.4	B	
SLX4	NM_032444.4	c.1299G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.058	0.061			20.6	B	
SLX4	NM_032444.4	c.1285C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	4.314	0.171		5.81800e-05	31.0	B	Uncertain_significance
SLX4	NM_032444.4	c.1285C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	4.314	0.167			26.2	B	
SLX4	NM_032444.4	c.1279C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.986	1.337	0.113			24.0	B	
SLX4	NM_032444.4	c.1279C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.986	1.337	0.066			22.6	B	
SLX4	NM_032444.4	c.1264C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.721	0.119			21.1	B	
SLX4	NM_032444.4	c.1264C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.721	0.118			19.13	B	
SLX4	NM_032444.4	c.1245G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.109	0.598	0.052			16.94	B	
SLX4	NM_032444.4	c.1245G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.109	0.598	0.052			16.98	B	
SLX4	NM_032444.4	c.1242C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.683	0.067			0.068	B	
SLX4	NM_032444.4	c.1242C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.683	0.067			0.061	B	
SLX4	NM_032444.4	c.1236G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.952	1.833	0.089			19.75	A	
SLX4	NM_032444.4	c.1236G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.952	1.833	0.088			19.76	A	
SLX4	NM_032444.4	c.1231C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.335	0.416	0.041		5.78600e-05	14.57	B	Uncertain_significance
SLX4	NM_032444.4	c.1231C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.335	0.416	0.044			15.73	B	
SLX4	NM_032444.4	c.1230G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.367	0.274	0.052			18.38	A	
SLX4	NM_032444.4	c.1230G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.367	0.274	0.052			18.37	A	
SLX4	NM_032444.4	c.1222C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.033	0.963	0.102		8.44100e-05	21.8	B	Uncertain_significance
SLX4	NM_032444.4	c.1222C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.033	0.963	0.060			16.7	B	
SLX4	NM_032444.4	c.1212G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.708	1.759	0.059			21.3	B	
SLX4	NM_032444.4	c.1212G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.708	1.759	0.059		1.32600e-05	21.2	B	Uncertain_significance
SLX4	NM_032444.4	c.1209C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	-0.075	0.078		7.39000e-06	5.237	B	
SLX4	NM_032444.4	c.1209C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	-0.075	0.078			5.377	B	
SLX4	NM_032444.4	c.1186C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.003	-0.117	0.082			0.392	B	Uncertain_significance
SLX4	NM_032444.4	c.1186C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.003	-0.117	0.139			12.02	B	
SLX4	NM_032444.4	c.1182A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.032	-0.048	0.013			8.945	B	
SLX4	NM_032444.4	c.1182A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.032	-0.048	0.013			8.815	B	
SLX4	NM_032444.4	c.1180A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.234	1.346				35.0		
SLX4	NM_032444.4	c.1180A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.234	1.346	0.050		7.90000e-07	10.85	B	
SLX4	NM_032444.4	c.1179T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.515	0.010			1.56	B	
SLX4	NM_032444.4	c.1179T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.515	0.010			1.029	B	
SLX4	NM_032444.4	c.1176C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.831	0.003			0.026	B	
SLX4	NM_032444.4	c.1176C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.831	0.003			0.025	B	
SLX4	NM_032444.4	c.1173T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.013	0.006			8.234	B	
SLX4	NM_032444.4	c.1173T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.013	0.006			4.219	B	
SLX4	NM_032444.4	c.1170T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.455	0.554	0.035			17.31	B	
SLX4	NM_032444.4	c.1170T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.455	0.554	0.034			16.1	B	
SLX4	NM_032444.4	c.1167C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.031	0.047			7.117	A	
SLX4	NM_032444.4	c.1167C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.031	0.051			7.314	A	
SLX4	NM_032444.4	c.1164C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.171	0.72	0.038			17.25	B	Likely_benign
SLX4	NM_032444.4	c.1164C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.171	0.72	0.038			16.75	B	
SLX4	NM_032444.4	c.1161C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.007	-0.55	0.009			0.041	B	
SLX4	NM_032444.4	c.1161C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.007	-0.55	0.009		3.65000e-06	0.033	B	
SLX4	NM_032444.4	c.1156A>G	Benign FAF >5%	0.0	0.353	0.051		0.0678180	0.51	B	Benign
SLX4	NM_032444.4	c.1153C>A	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.0	-0.209	0.044		0.0273376	0.485	B	Benign/Likely_benign
SLX4	NM_032444.4	c.1149C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.008	1.079	0.074			12.6	B	
SLX4	NM_032444.4	c.1149C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.008	1.079	0.074			12.52	B	
SLX4	NM_032444.4	c.1146C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.068	0.023			5.451	B	
SLX4	NM_032444.4	c.1146C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.068	0.023			5.405	B	
SLX4	NM_032444.4	c.1143C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	1.01	0.012			5.658	B	
SLX4	NM_032444.4	c.1143C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	1.01	0.012			5.593	B	
SLX4	NM_032444.4	c.1137G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.061	0.030			1.777	B	
SLX4	NM_032444.4	c.1137G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.061	0.030			1.911	B	
SLX4	NM_032444.4	c.1131G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.719	0.041			13.76	B	
SLX4	NM_032444.4	c.1131G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.719	0.041			14.17	B	
SLX4	NM_032444.4	c.1117C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.861	0.339	0.060			17.3	B	
SLX4	NM_032444.4	c.1117C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.861	0.339	0.059			14.26	B	
SLX4	NM_032444.4	c.1114C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.619	0.147		6.88000e-06	23.9	B	Uncertain_significance
SLX4	NM_032444.4	c.1114C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.619	0.139			21.8	B	
SLX4	NM_032444.4	c.1095G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	0.182	0.030			22.4	B	
SLX4	NM_032444.4	c.1095G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	0.182	0.030			22.5	B	
SLX4	NM_032444.4	c.1083G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.543	-0.538	0.023			7.873	B	
SLX4	NM_032444.4	c.1083G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.543	-0.538	0.024			8.069	B	Uncertain_significance
SLX4	NM_032444.4	c.1077G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.78	0.068		0.000164610	23.0	P	Uncertain_significance
SLX4	NM_032444.4	c.1077G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.78	0.068			23.0	P	
SLX4	NM_032444.4	c.1068T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.919	-0.07	0.430			18.39	P	
